k,n,ro_mean,ro_min,ro_max,valid_rate,valid_count
848,590,0.09931161693188685,0.07796610169491526,0.13050847457627118,0.28,14
847,591,0.09636846482548972,0.07445008460236886,0.1288135593220339,0.36,18
846,592,0.09617345772168108,0.06091370558375635,0.12859560067681894,0.36,18
845,592,0.09610880550601364,0.07094594594594594,0.11317567567567567,0.46,23
844,593,0.09476470990383301,0.06925675675675676,0.12162162162162163,0.24,12
843,594,0.09961645686772164,0.07588532883642496,0.1315345699831366,0.24,12
842,594,0.09744766382203146,0.07407407407407407,0.12141652613827993,0.34,17
841,595,0.09722117533882237,0.08080808080808081,0.11784511784511785,0.38,19
839,596,0.09548243189893409,0.07214765100671142,0.12751677852348994,0.32,16
840,596,0.09982713890925496,0.07550335570469799,0.12436974789915967,0.22,11
838,597,0.09713635290546692,0.0738255033557047,0.12562814070351758,0.36,18
837,598,0.09780283804753984,0.07202680067001675,0.1354515050167224,0.28,14
836,599,0.10052294515385173,0.06020066889632107,0.12709030100334448,0.16,8
835,599,0.09481331762525057,0.06844741235392321,0.11853088480801335,0.28,14
834,600,0.09639009460211463,0.07178631051752922,0.12186978297161936,0.34,17
833,601,0.09579816971713809,0.07333333333333333,0.125,0.36,18
832,601,0.10084265113699392,0.064891846921797,0.13477537437603992,0.24,12
831,602,0.09582926573097993,0.0681063122923588,0.13953488372093023,0.28,14
830,603,0.09898255125259636,0.07296849087893864,0.13432835820895522,0.26,13
829,604,0.09637540772956411,0.07296849087893864,0.12106135986733002,0.32,16
828,604,0.09517001087278837,0.06291390728476821,0.12251655629139073,0.36,18
827,605,0.0973862404903946,0.0728476821192053,0.12748344370860928,0.26,13
826,606,0.09714311431143115,0.06611570247933884,0.12871287128712872,0.32,16
824,607,0.09674251444913848,0.060955518945634266,0.12376237623762376,0.34,17
825,607,0.09708586838914535,0.07260726072607261,0.11551155115511551,0.32,16
823,608,0.09495989768490419,0.06754530477759473,0.12171052631578948,0.38,19
822,609,0.0963747731397459,0.0625,0.12171052631578948,0.44,22
821,610,0.09940886699507388,0.07060755336617405,0.11822660098522167,0.3,15
820,610,0.09690360440388705,0.07717569786535304,0.12151067323481117,0.26,13
819,611,0.09487166966274048,0.07213114754098361,0.12111292962356793,0.4,20
818,612,0.09671442936148818,0.06535947712418301,0.132569558101473,0.2,10
817,612,0.09670287645882138,0.07516339869281045,0.12908496732026145,0.22,11
816,613,0.09495111367004659,0.06851549755301795,0.11908646003262642,0.28,14
815,614,0.09409116270172324,0.05872756933115824,0.13213703099510604,0.28,14
814,615,0.09482857975159557,0.07479674796747968,0.11563517915309446,0.18,9
813,616,0.09873170731707319,0.06991869918699187,0.12357723577235773,0.34,17
812,616,0.09723930947101676,0.06818181818181818,0.1185064935064935,0.3,15
811,617,0.09590703866635795,0.07617504051863858,0.12824675324675325,0.42,21
810,618,0.09574688045821464,0.06645056726094004,0.12155591572123177,0.36,18
809,619,0.09456012673118247,0.07281553398058252,0.11812297734627832,0.32,16
808,619,0.09698182160390234,0.061389337641357025,0.12277867528271405,0.38,19
807,620,0.09594314450987546,0.07580645161290323,0.12580645161290321,0.42,21
806,621,0.09911666926393434,0.07903225806451612,0.12258064516129032,0.32,16
805,622,0.09852224655803572,0.07246376811594203,0.1288244766505636,0.22,11
804,622,0.09776576520600008,0.06591639871382636,0.12238325281803543,0.42,21
803,623,0.09968129525736374,0.07704654895666131,0.1332263242375602,0.28,14
802,624,0.09401777997283617,0.05929487179487179,0.1187800963081862,0.3,15
801,625,0.09798030769230769,0.07532051282051282,0.1296,0.28,14
800,625,0.09324800000000001,0.0704,0.12,0.24,12
799,626,0.09386525239616614,0.07028753993610223,0.12300319488817892,0.24,12
798,627,0.09863908973712236,0.07496012759170653,0.11980830670926518,0.44,22
797,628,0.09712954215300845,0.0685805422647528,0.12759170653907495,0.3,15
796,629,0.09778725709598696,0.06050955414012739,0.12101910828025478,0.3,15
795,629,0.09407557238767429,0.06200317965023847,0.13195548489666137,0.26,13
794,630,0.0963913493325258,0.06666666666666667,0.1271860095389507,0.3,15
793,631,0.09273227177823054,0.061806656101426306,0.11587301587301588,0.42,21
792,632,0.09788325743746114,0.0680379746835443,0.12183544303797468,0.4,20
791,633,0.09897569340292359,0.0680379746835443,0.13291139240506328,0.38,19
790,633,0.0965370348151259,0.0679304897314376,0.1358609794628752,0.2,10
789,634,0.09807765335565956,0.06309148264984227,0.12933753943217666,0.34,17
788,635,0.09607352393253682,0.07559055118110236,0.11987381703470032,0.26,13
787,636,0.09716451245481107,0.07086614173228346,0.11968503937007874,0.42,21
786,637,0.09863530898571328,0.07389937106918239,0.11949685534591195,0.34,17
785,637,0.09771086954375365,0.06907378335949764,0.1271585557299843,0.16,8
784,638,0.09886025304744518,0.05956112852664577,0.12401883830455258,0.46,23
783,639,0.09878037293773087,0.07210031347962383,0.11737089201877934,0.38,19
782,640,0.09403433098591549,0.071875,0.121875,0.32,16
781,641,0.09891614664586582,0.0734375,0.121875,0.36,18
779,642,0.0972310107357565,0.0794392523364486,0.1308411214953271,0.28,14
